"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"$GBPUSD Forecast: Sterling sways higher facing resistance at $1.3450 https://t.co/fWAvx7h4fY by @BlascakMario… https://t.co/BiC0Fj3slG",FALSE,0,NA,2017-12-15 09:26:05,TRUE,NA,"941600236329369600",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"US: Fiscal stimulus looming - NAB https://t.co/89HqVzbTFy #UnitedStates #EconomicIndicator #Banks",FALSE,0,NA,2017-12-15 09:21:14,FALSE,NA,"941599017846345728",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"ECB’s Nowotny: ECB should look through oil-price impact on inflation https://t.co/QZ0GkOo2F1 #ECB #CentralBanks",FALSE,0,NA,2017-12-15 09:20:21,FALSE,NA,"941598796240375808",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"China: Capital outflow pressure has fallen - Westpac https://t.co/YM1DLOExt2 #China #EconomicIndicator #Banks",FALSE,1,NA,2017-12-15 09:19:45,FALSE,NA,"941598643555110912",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"Bank of Spain sees growth of 2.4% in 2018, 2.1% in 2019 https://t.co/T0dqGoMf11 #Spain #Growth #GDP #Inflation #EconomicIndicator",FALSE,0,NA,2017-12-15 09:16:05,FALSE,NA,"941597723576471552",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"USD/JPY bulls manage to defend 112.00 mark, for the time being By @HareshMenghani https://t.co/dCltmdRg7f #USDJPY #DollarIndex",FALSE,0,NA,2017-12-15 09:09:49,FALSE,NA,"941596145792569344",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"Here's our new morning review about today's events in markets.
European FX Outlook: World is a better place one wee… https://t.co/Qvu7JF6qic",FALSE,0,NA,2017-12-15 09:07:02,TRUE,NA,"941595443334696961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"GBP/USD remains capped by 1.3450 on EU Juncker’s comments https://t.co/s6Ruo41Tau",FALSE,0,NA,2017-12-15 09:04:45,FALSE,NA,"941594869780369408",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"JPY: Q1 2018 will be important - Westpac https://t.co/Fbxyo60jMH #USDJPY #Banks #BOJ #CentralBanks",FALSE,0,NA,2017-12-15 09:04:41,FALSE,NA,"941594850541166593",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"EU’s Juncker: Second phase of Brexit talks will be far more difficult than the first By @HareshMenghani https://t.co/5KkTeTBhvI #Brexit",FALSE,1,NA,2017-12-15 08:34:00,FALSE,NA,"941587128856776705",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"EUR/USD struggles to extend recovery move beyond 1.18 handle By @HareshMenghani https://t.co/HJNc0ZBTH0 #EURUSD #DollarIndex",FALSE,0,NA,2017-12-15 08:27:02,FALSE,NA,"941585375805542400",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",3,FALSE,FALSE,NA,NA
"Our biggest fans this week: @gregorymckenna, @ALarigaudrieBFM, @AxiTrader. Thank you! via https://t.co/5XEW75EcTR https://t.co/CqhZtdd3e3",FALSE,2,NA,2017-12-15 08:00:31,FALSE,NA,"941578704450449408",NA,"<a href=""https://sumall.com/"" rel=""nofollow"">SumAll</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"US: Inflation shows signs of life – NAB https://t.co/TelOj0Sg84 #Inflation #UnitedStates #Banks",FALSE,1,NA,2017-12-15 07:58:05,FALSE,NA,"941578093407465472",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"Bundesbank: more optimistic German GDP growth forecast for the coming year By @HareshMenghani… https://t.co/aWT77XWIeZ",FALSE,1,NA,2017-12-15 07:51:51,TRUE,NA,"941576522984501253",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"NZD/USD: Scope to run to at least 0.7050 levels - Westpac https://t.co/c2YzDogk4b #NZDUSD #Banks",FALSE,0,NA,2017-12-15 07:49:24,FALSE,NA,"941575906547470336",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"NZD/USD jumps to near 2-month tops, around 0.7030 By @HareshMenghani https://t.co/lXN7IyEx2U #NZDUSD #DollarIndex",FALSE,0,NA,2017-12-15 07:38:12,FALSE,NA,"941573086452776960",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",3,FALSE,FALSE,NA,NA
"Yield spreads to chip away at AUD/USD but commodities more supportive – Westpac https://t.co/JxpJPSYKDc #AUDUSD… https://t.co/t74KOrjak8",FALSE,0,NA,2017-12-15 07:33:11,TRUE,NA,"941571826257399808",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"US Govt’s chief watchdog: Cryptocurrencies may have very limited impact on financial stability https://t.co/jsE4orizc4",FALSE,0,NA,2017-12-15 07:26:52,FALSE,NA,"941570237270511616",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"USD/CAD down to test 1.2760/50 support area https://t.co/6RCX3yNXIp #USDCAD #DollarIndex #BOC",FALSE,2,NA,2017-12-15 07:15:52,FALSE,NA,"941567468656582656",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"USD/CHF needs to clear the 78.6% retracement at .9975 - Commerzbank By @HareshMenghani https://t.co/hc0FDjQDqc #USDCHF #Banks",FALSE,2,NA,2017-12-15 07:11:02,FALSE,NA,"941566250815311872",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"USD looks solid in H1 2018, backdrop much more challenging in H2 – Westpac https://t.co/eTci2jVLAj #DollarIndex #Banks #UnitedStates",FALSE,1,NA,2017-12-15 07:05:19,FALSE,NA,"941564814039638016",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"Russia: CBR likely to cut the Key rate by 25bps to 8.0% - TDS https://t.co/M7wjWtOkuK #RussianFederation #CentralBanks #Banks",FALSE,0,NA,2017-12-15 07:01:50,FALSE,NA,"941563936037658624",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"S. Korea Vice-FinMin Joo: Virtual currency market a ""wild horse"" https://t.co/8KqiIhcBsl #SouthKorea #CryptoCurrencies #Bitcoin",FALSE,1,NA,2017-12-15 06:31:24,FALSE,NA,"941556278731657218",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
